"so this arrow shows the way to goodies, tshirts and an exciting ongoing contest to find tzinga's biggest friend. simply register on the ""Fanrank Top Fans"" application on the left and keep on checking the rank chart. the topper at every 5 hour would receive cool stuff.",1316437427,2,0,21,2011-09-19 18:33:47,photo,added_photos
why did four friends cross the road?,1316417446,2,0,20,2011-09-19 13:00:46,photo,added_photos
monday mornings arrive with such unerring precision...,1316397867,2,0,24,2011-09-19 07:34:27,status,mobile_status_update
"not up to much right now, just some late night monkey business... yes, that's petty much it",1316375109,7,1,27,2011-09-19 01:15:09,photo,added_photos
"which one line, from any (known) bollywood film would you choose to describe me? (and... oh yes, this is a contest- most liked response gets two months supply of the good stuff and t-shirts. interesting stuff for the top-5 finishes)",1316342460,51,0,43,2011-09-18 16:11:00,photo,added_photos
"just occurred to me that amid all the talk of this and a little of that, have completely missed out on telling you how terrific i am, so...

feel free to swing by www.tzinga.in (i think its all right) for more such",1316282362,5,2,42,2011-09-17 23:29:22,photo,added_photos
"if i had to chose one man... just one man, to bat for my life it would have to be you. its a no-brainer, really. well played rahul- here's hoping you leave this ODI thing on a high today but it doesnt matter if you dont- the deed's done, the glory is yours... already",1316187584,12,0,33,2011-09-16 21:09:44,status,mobile_status_update
"easy to ""guess"" who's the man in this relationship",1316168545,10,1,28,2011-09-16 15:52:25,photo,added_photos
"tzinga night-outs playing live at st stephens tonight, starting at 12 midnight (and on till 3am), just tell me why you need a tzinga (if you're at stephens) and if I like the reason you get a chilled bad boy, right away, from u-19, mukh west...",1316106321,52,1,38,2011-09-15 22:35:21,photo,added_photos
"so, here's my nod to engineers day- my favorite engineers pj (made famous by 3 idiots- ""Q: how does an induction motor start? A: rmm, rrm, rmmm, vroomm...""",1316091823,11,1,94,2011-09-15 18:33:43,status,mobile_status_update
"so, slept late and up (reasonably) early- to really wake up, i need a smart, great-tasting energy drink ideally with ginseng and guarana... erm, hang on- that's me (what a schizophrenic start to the day)",1316054622,5,0,35,2011-09-15 08:13:42,photo,added_photos
"the wednesday night-out is the true test of the ""hardcore"" night-outer
and so, here're three beautiful tee-shirts for the first three of the block. just tell me why...",1316034161,9,0,12,2011-09-15 02:32:41,photo,added_photos
don't you know that the joker laughs at you?,1315975047,0,0,26,2011-09-14 10:07:27,photo,added_photos
"mornin' fellas, and, in the spirit of always coming up with something ""useful"", let me tell you- today is mahima chaudhary's birthday
(lets go easy on the celebration (it's tuesday, people))",1315878499,1,0,15,2011-09-13 07:18:19,link,shared_story
"on this (glorious?) monday morning, i'll tell you what the beatles told jude, ""don't carry the world upon your shoulders""",1315802948,6,0,25,2011-09-12 10:19:08,photo,added_photos
"sometimes, you just don't know what you're worth, till they put out a poster... (see, here I was minding my own business at INR 20)",1315676641,3,0,35,2011-09-10 23:14:01,photo,added_photos
"""i like rice. rice is great when you're hungry AND want 2000 of something""- mitch hedberg, you have me lmao, rofl and then some. RIP, funny man...",1315650235,1,1,24,2011-09-10 15:53:55,video,shared_story
"long night-out, epic phone call and, of course, the love angle... its truly complicated, i tell you",1315595720,0,0,32,2011-09-10 00:45:20,photo,added_photos
"horrible traffic, why doesn't everyone (else) use public transport?",1315553648,6,0,37,2011-09-09 13:04:08,photo,added_photos
"on days when the sky is blue, and i notice these fluffy, white clouds (almost) saying ""ooh, i'm so cute- i'm a cute big sheep"", i tell them, ""c'mon man- grown up already- get some grey now...""",1315470390,2,0,37,2011-09-08 13:56:30,status,mobile_status_update
"just humbly joining the millions in delhi, who through word and behavior, have again told the planters and planners of bombs- ""i am not scared of you""",1315409094,5,0,48,2011-09-07 20:54:54,photo,added_photos
"ever since standard 8 in school (the physics class, to be precise), i have been in love with kinetic energy",1315307740,2,0,37,2011-09-06 16:45:40,photo,added_photos
"so, if you have to describe me with a word, that includes the 2nd letter of your first name and the 3rd letter of your last name, what would that word be? (making it interesting- t shirts and other tzinga stuff for 5 most liked responses)",1315227356,51,0,42,2011-09-05 18:25:56,photo,added_photos
"(perceived length of weekend, in hindsight) is inversely proportional to (amount of alcohol consumed, over the same weekend)",1315163035,4,0,38,2011-09-05 00:33:55,photo,added_photos
why do you think I am twisted?,1315032175,15,0,56,2011-09-03 12:12:55,photo,added_photos
as if I needed another reason to like katrina. you go girl...,1314969085,1,0,15,2011-09-02 18:41:25,link,shared_story
its a new day!,1314929371,13,0,72,2011-09-02 07:39:31,photo,added_photos
"teach me, you night-outer, the art of the night-out...",1314907272,10,0,25,2011-09-02 01:31:12,photo,added_photos
"there are two kinds of drivers in the world- the duds whom you overtake and, the maniacs who overtake you",1314887079,4,0,56,2011-09-01 19:54:39,photo,added_photos
it feels great to see people owning up to their mistakes (crimes?)- like simi garewal here. now we just need to know who inspired her in the first place and the real culprit would be identified and brought to justice,1314611405,4,0,13,2011-08-29 15:20:05,link,shared_story
"most of the tv channels have cameras ""up"" there and I thought this is a fitting time for getting the people's view in",1314504828,3,0,36,2011-08-28 09:43:48,photo,added_photos
"in such times, better to let the pics doing the talking",1314502046,3,0,25,2011-08-28 08:57:26,photo,added_photos
"we all know it already but still no harm saying it, this is one massive event",1314496669,1,1,11,2011-08-28 07:27:49,photo,added_photos
"this is a special night out, for this one is live from ramlila maidan- for every revolution needs energy",1314493492,1,0,10,2011-08-28 06:34:52,photo,added_photos
"big congratulations to all. well played, people of the land- hopefully, better times ahead",1314458166,5,0,30,2011-08-27 20:46:06,status,mobile_status_update
"this could be the catfight of the 21st century folks- in fact, let me throw in the 20th century in as well, for good measure (or, is that expecting too much?)- kareena v priyanka v katrina...",1314440793,2,0,19,2011-08-27 15:56:33,link,shared_story
"this is a tough one to put out there, but I just don't get what hotel california is about (everyone seems to get it and, what makes it worse is that everyone's uncle also seems to get it)",1314263384,6,0,15,2011-08-25 14:39:44,link,shared_story
"while this doesnt seem to be in line with the heady events all around, it seems that this may just help decide who's the phoniest person across the world's top two democracies (had to give a political twist to it, given the heady events...)",1314120732,2,0,18,2011-08-23 23:02:12,link,shared_story
"In these heady times, we wished to lend a helping hand(punch) to our honorable netas- by giving them some advice on how to look absurd (as that seems to be their objective). With all thats been happening, the bar on absurdity has now been set quite high so this is a tough, yet worthy contest. All you have to do is come up with an idea and post it here as a comment. The ideas with the most likes wins Tzinga case, t-shirt and some more Tzinga goodies. We begin with few from our side.",1314024914,12,0,18,2011-08-22 20:25:14,status,mobile_status_update
"this morning I read the news, old boy",1313986625,0,0,12,2011-08-22 09:47:05,photo,added_photos
"still up, my friend?",1313873596,13,0,39,2011-08-21 02:23:16,photo,added_photos
"for those into history and stuff:
energy drinks used to be for 85
it seemed absurd, the kind of time someone had to ask, ""what's going on?""
i am tzinga. i asked, ""what's going on?"" (yes, 85-20=65)",1313562305,3,0,30,2011-08-17 11:55:05,photo,added_photos
guess it boils down to this...,1313393925,4,1,48,2011-08-15 13:08:45,photo,added_photos
"...and then, they said, ""you can put an energy drink only in a can"" and i turned around and asked, ""why?""
in answer, the silence, i tell you, was deafening",1313212235,0,0,26,2011-08-13 10:40:35,photo,added_photos
"""how can an energy drink not taste like cough syrup?"", they ask.. 
so, excuse me, for being a delicious energy drink",1312951812,5,0,52,2011-08-10 10:20:12,photo,added_photos
you don't need a weatherman to know which way the wind blows...,1312771743,5,0,27,2011-08-08 08:19:03,status,mobile_status_update
"ooh... feeling all friendshippy
(must explain before hallmark corp starts celebrating... just kidding fellas. little else happening this lovely sunday afternoon)",1312706835,0,0,19,2011-08-07 14:17:15,photo,added_photos
Lorem ipsum dolor sit amet. lorem ipsum. Lorem ipsum dolor sit amet.,1312566944,6,0,18,2011-08-05 23:25:44,status,mobile_status_update
"... and some night-outs are for ""reflecting""",1312312118,6,0,22,2011-08-03 00:38:38,photo,added_photos
"stay thirsty, my friend",1312167034,1,0,13,2011-08-01 08:20:34,status,mobile_status_update
"another great saturday night this is turning out to be- how's yours, my friend?",1312049751,7,0,27,2011-07-30 23:45:51,photo,added_photos
people are always asking me if I know tyler durden,1311706538,2,0,20,2011-07-27 00:25:38,photo,added_photos
"as sunday draws quietly to a close
and, inevitably, (another) monday beckoning
i switch to poetry from mere prose
and get set for (another) week of reckoning",1311518412,2,0,18,2011-07-24 20:10:12,status,mobile_status_update
21 new photos,1311220893,1,2,28,2011-07-21 09:31:33,photo,added_photos
"we totally respect this night-out you're putting in. totally. so, as a token of that respect, here's a case of the good stuff coming your way.. just tell us, what keeps you awake tonight?",1311190289,19,0,69,2011-07-21 01:01:29,photo,added_photos
"""all that matters on the chessboard is good moves""
- robert (bobby) fischer",1311099796,2,0,13,2011-07-19 23:53:16,status,mobile_status_update
"another great night at f bar. i tell you, beauty and energy for a heady combination make",1310700476,1,0,14,2011-07-15 08:57:56,status,mobile_status_update
"some weekends end up being too lazy, others too wild...but this one seems to have struck just the right balance. how rolls it for you, my friend?",1310303708,1,0,8,2011-07-10 18:45:08,status,mobile_status_update
"sometimes, I just want to sit on a bench with a friend, even if there's nothing to talk about",1310110290,7,0,25,2011-07-08 13:01:30,photo,added_photos
"generally, I think, the number of birthdays is way too many but when its msd's we are talking about there's little to do but join the chorus. happy birthday, my captain. have a good one.",1310019612,2,0,11,2011-07-07 11:50:12,status,mobile_status_update
likes Tsonga,1309531876,2,0,7,2011-07-01 20:21:16,link,shared_story
"college canteen, sports illustrated and yours truly... hitting the trifecta",1309407163,0,0,28,2011-06-30 09:42:43,photo,added_photos
"tzinga night-outs: 
so, are you putting in a night-out? just tell us why and you'll get a case of this good stuff
(limited stocks and all; and only for delhi NCR and Bangalore)",1309378964,29,0,22,2011-06-30 01:52:44,status,mobile_status_update
"i like green grass. in fact, i will go so far as to say that green is my favorite color when it come to grass",1309238599,2,0,23,2011-06-28 10:53:19,photo,added_photos
who'll stop the rain?,1309181211,3,0,10,2011-06-27 18:56:51,video,shared_story
"a lovely saturday evening, eh?",1309018557,3,0,10,2011-06-25 21:45:57,status,mobile_status_update
"most of us have friends who could do with some more energy- is there one such in your gang? tell us who, and why and if we like the reason we will send them a case of this good stuff
(only in bangalore and NCR- apologies to junta elsewhere)",1306917516,18,0,26,2011-06-01 14:08:36,status,mobile_status_update
"Love the happy bird calls and the fragrance emanated from the wet mud, after the showers have quenched the thirst of the parched earth...",1306410271,1,0,12,2011-05-26 17:14:31,status,mobile_status_update
"be what you are, my friend",1305521614,1,0,5,2011-05-16 10:23:34,status,mobile_status_update
"so, we have a website now. yes, yes... we know, its not a big deal (most people's cats have websites now) but tell us what you think anyway of it",1305180876,21,0,32,2011-05-12 11:44:36,link,shared_story
be what you are,1305118110,1,0,4,2011-05-11 18:18:30,status,mobile_status_update
"Manic Monday: Monday blues? Wonder why it is such a cross-cultural phenomenon? Mondays are not all that bad after all. One gets to share weekend adventure stories, plan work (and not actually work) and thus spake an optimist: one day closer to next Friday! Watsay?",1304922613,6,0,8,2011-05-09 12:00:13,status,mobile_status_update
"looking for a caption for this one- the three we like best (yes, still whimsical), get tzinga cases and merchandise",1304770511,4,0,3,2011-05-07 17:45:11,photo,shared_story
"good luck to all writing exams

like all else, this too shall pass 
:)

be what you are, my friends",1304752983,0,0,9,2011-05-07 12:53:03,status,mobile_status_update
be what you are,1304653960,3,0,13,2011-05-06 09:22:40,status,mobile_status_update
"yes, Tzinga Parties is on... put up your tzinga picture and if we like it you get five cases- sixty drinks- delivered to your doorstep (or a doorstep you prefer)

Live Free, My Friend",1303444731,2,0,12,2011-04-22 09:28:51,status,mobile_status_update
"Tzinga Parties is now on in NCR
so the deal, people, is this:
put up your favorite tzinga picture or video here
if we think its interesting we will sponsor your next party wherever it is (within NCR) with five cases or more (whimsical, isn't it? yeah...)

Live Free, My Friends",1303062344,2,0,8,2011-04-17 23:15:44,status,mobile_status_update
"proud (ahem!) to be the beverage partner of IIT delhi's College Basketball League...
the best basketball teams in delhi facing off over the next five days",1302268443,0,1,11,2011-04-08 18:44:03,photo,added_photos
IPL in 2 days. Too much cricket happening or bring it on??,1302088604,4,0,2,2011-04-06 16:46:44,status,mobile_status_update
Who is it gonna be folks?? Sri Lanka or India?? Who is gonna be Player of the tournament??,1301729104,1,0,1,2011-04-02 12:55:04,photo,added_photos
"Some looked forward to the April Fool's day, some to the new financial year. What was it for you?",1301660501,1,0,0,2011-04-01 17:51:41,status,mobile_status_update
It is time to give some company to Mr. Kapil Dev. Mumbai here we come.,1301505846,0,0,0,2011-03-30 22:54:06,status,mobile_status_update
"Let’s bask in the unparalleled frenzy. Dhoni and men, go bleed blue!",1301477254,0,0,0,2011-03-30 14:57:34,status,mobile_status_update
"Cricinfo says - ""Mismatch unless NZ raise their game"". Fellas do you know any fast service by which Tzinga could be transported to Colombo??",1301387242,0,0,0,2011-03-29 13:57:22,status,mobile_status_update
"Punter steps down as the Oz Captain. Tzinga admires the grit, passion and his willingness to pounce on challenges.",1301378496,2,0,0,2011-03-29 11:31:36,status,mobile_status_update
"Pak Govt is considering a national holiday for Ind Vs Pak Semfinals. Dr Manmohan ji, are you listening?",1301304677,0,0,3,2011-03-28 15:01:17,status,mobile_status_update
"What’s next best to having a Tzinga?  A Tzinga buddy. We all have one. Someone who makes you do more, invokes positivity and gets you charged up. Get hold of your Tzinga Buddy and make the most of the lazy Sunday!",1301212994,0,0,1,2011-03-27 13:33:14,status,mobile_status_update
"Where do you find Tzinga? If you are in North Delhi and see this, you know you have found one. Go and ask for it!",1301146449,12,1,37,2011-03-26 19:04:09,photo,added_photos
"Summer of 2011 is going to be pleasantly different, refreshing and energetic for delhiites.  Presenting before you TZINGA.  Because we all deserve more than just sweetened fizz, pretentious energy drinks and the boring lemonades.  Next time you are thirsty, look out for that smart Tzinga Pouch around you.",1301143174,0,0,9,2011-03-26 18:09:34,status,mobile_status_update
